geo_id,geo_name,origin_week,target_week,horizon,y_pred,model,fit_status,model_rank_from_backtest,is_primary_model
RAJ,Rajshahi,2025-09-15,2025-09-22,1,218.0,seasonal_naive_52,naive_same_week_last_year,6.0,0.0
RAJ,Rajshahi,2025-09-15,2025-09-29,2,211.0,seasonal_naive_52,naive_same_week_last_year,6.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-06,3,273.0,seasonal_naive_52,naive_same_week_last_year,6.0,0.0
RAJ,Rajshahi,2025-09-15,2025-10-13,4,281.0,seasonal_naive_52,naive_same_week_last_year,6.0,0.0
RAN,Rangpur,2025-09-15,2025-09-22,1,118.0,seasonal_naive_52,naive_same_week_last_year,6.0,0.0
RAN,Rangpur,2025-09-15,2025-09-29,2,184.0,seasonal_naive_52,naive_same_week_last_year,6.0,0.0
RAN,Rangpur,2025-09-15,2025-10-06,3,145.0,seasonal_naive_52,naive_same_week_last_year,6.0,0.0
RAN,Rangpur,2025-09-15,2025-10-13,4,106.0,seasonal_naive_52,naive_same_week_last_year,6.0,0.0
SYL,Sylhet,2025-09-15,2025-09-22,1,20.0,seasonal_naive_52,naive_same_week_last_year,6.0,0.0
SYL,Sylhet,2025-09-15,2025-09-29,2,32.0,seasonal_naive_52,naive_same_week_last_year,6.0,0.0
SYL,Sylhet,2025-09-15,2025-10-06,3,20.0,seasonal_naive_52,naive_same_week_last_year,6.0,0.0
SYL,Sylhet,2025-09-15,2025-10-13,4,26.0,seasonal_naive_52,naive_same_week_last_year,6.0,0.0
